gene_id,H1_Cell_Line,CD4_Memory_Primary_Cells,CD4_Naive_Primary_Cells,Adult_Liver,HepG2_Hepatocellular_Carcinoma
ENSG00000129932,4,4,3,5,4
ENSG00000129933,6,36,39,4,15
ENSG00000129946,1,0,0,35,24
ENSG00000129951,44,0,1,0,0
ENSG00000129965,0,0,0,105,76
ENSG00000129968,16,31,25,3,16
ENSG00000129988,0,0,0,374,0
ENSG00000129990,0,0,0,0,0
ENSG00000129991,28,0,0,0,2
ENSG00000129993,0,1,0,3,0
ENSG00000130005,9,6,9,403,58
ENSG00000130021,9,2,4,10,14
ENSG00000130023,3,12,17,9,3
ENSG00000130024,13,49,75,13,54
ENSG00000130037,0,0,0,0,0
ENSG00000130052,1,0,0,4,0
ENSG00000130054,9,0,0,0,2
ENSG00000130055,16,0,0,0,0
ENSG00000130119,17,14,15,3,12
ENSG00000130147,12,0,0,16,50
ENSG00000130150,5,4,6,3,2
ENSG00000130158,10,0,0,3,21
ENSG00000130159,21,19,25,40,45
ENSG00000130164,80,5,4,17,60
ENSG00000130165,47,25,13,53,13
ENSG00000130173,0,0,0,30,282
ENSG00000130175,221,132,121,124,54
ENSG00000130176,13,0,0,0,0
ENSG00000130177,23,14,26,19,29
ENSG00000130182,124,0,0,0,0
ENSG00000130193,6,3,4,13,11
ENSG00000130201,2,0,0,3,0
ENSG00000130202,131,1,0,47,75
ENSG00000130203,590,0,0,1695,1069
ENSG00000130204,100,18,17,20,61
ENSG00000130208,140,0,0,28759,862
ENSG00000130222,4,2,0,149,0
ENSG00000130224,2,0,0,0,0
ENSG00000130226,2,0,0,0,0
ENSG00000130227,31,16,20,7,33
ENSG00000130234,0,0,0,1,0
ENSG00000130244,2,14,12,13,9
ENSG00000130254,20,51,45,11,7
ENSG00000130283,10,0,0,0,6
ENSG00000130287,2,0,0,0,0
ENSG00000130294,67,0,0,0,0
ENSG00000130299,14,8,12,2,15
ENSG00000130300,0,0,0,6,0
ENSG00000130303,12,13,16,279,58
ENSG00000130304,5,3,4,4,6
ENSG00000130305,15,13,18,6,11
ENSG00000130307,2,0,0,1,1
ENSG00000130309,45,18,21,18,151
ENSG00000130311,17,19,17,8,11
ENSG00000130313,54,34,34,38,39
ENSG00000130332,229,44,54,45,144
ENSG00000130338,3,11,8,1,8
ENSG00000130340,17,31,40,32,36
ENSG00000130347,4,3,4,3,3
ENSG00000130348,5,5,7,3,4
ENSG00000130349,10,4,5,12,3
ENSG00000130382,21,13,16,5,14
ENSG00000130383,29,14,13,79,51
ENSG00000130396,25,6,0,14,51
ENSG00000130402,138,66,13,59,85
ENSG00000130414,9,18,22,20,32
ENSG00000130427,0,0,0,3,28
ENSG00000130429,12,41,21,29,23
ENSG00000130433,2,2,0,0,0
ENSG00000130449,7,5,6,5,2
ENSG00000130475,14,21,29,0,1
ENSG00000130477,15,0,0,0,0
ENSG00000130479,26,9,5,3,2
ENSG00000130487,0,3,3,0,0
ENSG00000130489,7,9,5,25,31
ENSG00000130508,97,0,0,7,0
ENSG00000130511,22,47,16,4,19
ENSG00000130513,12,0,0,6,326
ENSG00000130517,12,8,10,10,30
ENSG00000130518,0,9,7,0,0
ENSG00000130520,225,32,38,48,57
ENSG00000130522,46,540,402,79,46
ENSG00000130528,4,0,0,1,20
ENSG00000130529,4,0,0,5,2
ENSG00000130540,4,0,0,0,0
ENSG00000130545,15,2,3,12,8
ENSG00000130558,14,0,0,1,0
ENSG00000130559,11,7,5,1,3
ENSG00000130560,28,9,9,14,17
ENSG00000130584,5,3,7,0,1
ENSG00000130589,3,12,7,2,3
ENSG00000130590,3,9,11,1,9
ENSG00000130592,0,85,62,5,0
ENSG00000130595,0,1,4,0,0
ENSG00000130598,0,0,0,0,10
ENSG00000130635,6,0,0,2,0
ENSG00000130638,32,12,17,28,27
ENSG00000130640,12,25,29,9,14
ENSG00000130643,0,1,0,0,0
ENSG00000130649,0,0,0,1994,0
ENSG00000130653,0,1,5,3,0
ENSG00000130656,0,0,0,0,0
ENSG00000130669,24,3,3,7,15
ENSG00000130675,0,0,0,0,0
ENSG00000130684,2,18,28,3,20
ENSG00000130695,13,4,5,1,10
ENSG00000130699,10,6,9,3,5
ENSG00000130700,0,0,0,0,0
ENSG00000130701,0,0,0,0,0
ENSG00000130702,21,0,0,1,5
ENSG00000130703,10,17,19,10,13
ENSG00000130706,79,27,15,50,71
ENSG00000130707,25,0,0,2003,55
ENSG00000130713,15,21,23,5,12
ENSG00000130714,6,14,15,7,9
ENSG00000130717,12,14,11,28,11
ENSG00000130720,2,0,0,0,0
ENSG00000130723,34,60,76,6,11
ENSG00000130724,60,45,33,264,39
ENSG00000130725,74,16,12,39,26
ENSG00000130731,47,31,32,56,45
ENSG00000130733,32,12,11,31,43
ENSG00000130734,21,28,24,8,14
ENSG00000130741,86,66,79,45,47
ENSG00000130748,41,12,8,3,6
ENSG00000130749,22,11,14,2,2
ENSG00000130751,3,0,0,0,2
ENSG00000130755,0,235,264,73,6
ENSG00000130758,4,8,6,1,3
ENSG00000130762,3,0,0,0,21
ENSG00000130764,32,22,21,29,26
ENSG00000130766,18,6,2,10,24
ENSG00000130768,46,0,0,0,0
ENSG00000130770,77,29,37,134,28
ENSG00000130772,6,1,1,11,8
ENSG00000130775,4,18,20,14,0
ENSG00000130779,4,14,9,6,6
ENSG00000130787,3,19,41,4,9
ENSG00000130803,15,47,42,6,8
ENSG00000130810,14,31,43,5,18
ENSG00000130811,130,172,185,127,109
ENSG00000130812,0,19,20,35,1
ENSG00000130813,15,53,54,76,32
ENSG00000130816,58,39,42,5,11
ENSG00000130818,8,8,12,1,4
ENSG00000130821,30,0,0,0,111
ENSG00000130822,0,0,0,0,12
ENSG00000130826,40,17,24,10,30
ENSG00000130827,4,20,14,0,9
ENSG00000130829,0,0,0,0,268
ENSG00000130830,5,2,6,11,2
ENSG00000130844,12,54,38,4,4
ENSG00000130856,3,10,14,1,3
ENSG00000130876,3,0,0,0,1
ENSG00000130881,17,0,0,9,12
ENSG00000130921,2,4,9,2,1
ENSG00000130935,48,48,64,19,40
ENSG00000130939,24,13,15,4,6
ENSG00000130940,1,3,1,0,0
ENSG00000130956,4,20,23,4,17
ENSG00000130957,0,0,0,0,0
ENSG00000130958,8,14,8,31,61
ENSG00000130962,3,0,0,2,3
ENSG00000130985,80,46,42,41,81
ENSG00000130988,1,0,0,170,13
ENSG00000131002,15,20,38,0,16
ENSG00000131013,22,28,29,16,5
ENSG00000131015,0,0,0,0,0
ENSG00000131016,46,7,0,10,20
ENSG00000131018,0,10,9,1,0
ENSG00000131019,6,0,0,0,0
ENSG00000131023,5,19,20,3,7
ENSG00000131037,6,0,0,0,1
ENSG00000131042,0,1,0,8,0
ENSG00000131043,14,22,22,15,38
ENSG00000131051,29,111,101,25,93
ENSG00000131055,0,0,0,0,0
ENSG00000131067,20,14,31,7,29
ENSG00000131069,12,4,10,20,40
ENSG00000131080,5,0,0,0,13
ENSG00000131089,6,5,10,2,0
ENSG00000131094,10,0,0,0,0
ENSG00000131095,0,0,0,5,0
ENSG00000131096,2,0,0,0,0
ENSG00000131097,0,1,1,0,0
ENSG00000131100,29,28,22,36,28
ENSG00000131115,6,8,10,3,3
ENSG00000131116,4,8,8,19,9
ENSG00000131127,11,3,7,1,0
ENSG00000131142,0,0,0,0,0
ENSG00000131148,26,9,10,12,48
ENSG00000131149,14,9,6,6,20
ENSG00000131152,2,0,1,6,2
ENSG00000131153,24,1,0,0,9
ENSG00000131165,23,28,16,18,51
ENSG00000131171,30,67,57,46,8
ENSG00000131174,44,22,20,126,53
ENSG00000131187,1,0,0,315,2
ENSG00000131188,3,10,9,0,5
ENSG00000131196,1,20,20,1,0
ENSG00000131203,12,0,0,1,0
ENSG00000131236,132,103,91,70,106
ENSG00000131238,150,36,40,37,68
ENSG00000131242,11,18,22,1,15
ENSG00000131263,10,29,33,4,7
ENSG00000131269,19,11,14,16,14
ENSG00000131323,2,13,11,1,4
ENSG00000131351,16,10,7,5,5
ENSG00000131370,2,31,27,18,0
ENSG00000131373,12,15,13,26,12
ENSG00000131374,5,12,9,3,10
ENSG00000131375,4,25,36,8,10
ENSG00000131378,1,27,33,10,0
ENSG00000131381,5,18,20,4,7
ENSG00000131386,0,0,0,2,0
ENSG00000131389,94,21,14,0,8
ENSG00000131400,0,0,1,0,0
ENSG00000131408,17,50,36,29,10
ENSG00000131409,8,1,2,0,0
ENSG00000131435,2,0,0,0,0
ENSG00000131437,3,5,4,0,2
ENSG00000131446,25,17,21,41,30
ENSG00000131459,38,0,0,0,0
ENSG00000131462,63,4,2,12,70
ENSG00000131467,79,31,23,17,47
ENSG00000131470,15,8,9,0,4
ENSG00000131471,1,0,0,12,39
ENSG00000131473,155,35,25,9,137
ENSG00000131475,57,20,20,73,241
ENSG00000131477,12,0,0,15,5
ENSG00000131482,0,0,0,377,74
ENSG00000131495,49,16,17,145,44
ENSG00000131503,17,61,65,17,27
ENSG00000131504,59,102,68,38,12
ENSG00000131507,16,59,115,78,7
ENSG00000131508,39,41,45,29,15
ENSG00000131558,10,9,8,5,8
ENSG00000131584,4,10,11,1,13
ENSG00000131591,2,3,5,0,1
ENSG00000131620,2,0,0,29,0
ENSG00000131626,15,10,12,5,11
ENSG00000131634,0,12,37,12,0
ENSG00000131650,9,0,0,0,0
ENSG00000131652,37,10,15,14,35
ENSG00000131653,50,20,17,17,58
ENSG00000131668,1,0,0,0,0
ENSG00000131669,12,21,14,45,40
ENSG00000131686,0,0,5,0,0
ENSG00000131711,26,0,0,2,3
ENSG00000131721,0,0,0,0,0
ENSG00000131724,12,1,0,61,50
ENSG00000131725,14,10,9,6,2
ENSG00000131730,0,0,0,0,2
ENSG00000131732,8,5,6,11,6
ENSG00000131737,0,0,0,0,0
ENSG00000131746,0,0,0,0,1
ENSG00000131747,90,4,0,1,47
ENSG00000131748,20,20,25,10,30
ENSG00000131759,5,20,8,12,2
ENSG00000131771,6,0,0,0,0
ENSG00000131773,4,0,0,2,2
ENSG00000131778,23,14,18,15,63
ENSG00000131779,6,11,19,21,32
ENSG00000131781,0,1,0,89,68
ENSG00000131788,15,12,13,2,4
ENSG00000131791,15,7,9,14,109
ENSG00000131795,39,25,24,31,21
ENSG00000131828,19,10,11,32,25
ENSG00000131831,0,0,1,2,0
ENSG00000131844,27,8,11,46,24
ENSG00000131871,17,10,4,20,18
ENSG00000131873,45,5,3,4,10
ENSG00000131876,18,57,73,6,15
ENSG00000131885,0,0,0,0,0
ENSG00000131899,19,11,8,1,12
ENSG00000131910,0,0,0,80,178
ENSG00000131914,582,0,0,0,0
ENSG00000131931,7,7,6,5,5
ENSG00000131941,7,0,0,12,41
ENSG00000131943,4,4,8,24,10
ENSG00000131966,8,10,10,14,11
ENSG00000131969,9,0,0,0,0
ENSG00000131979,3,19,9,77,14
ENSG00000131981,1,8,1,5,21
ENSG00000132002,26,472,387,47,105
ENSG00000132003,14,2,3,0,1
ENSG00000132004,6,1,2,2,6
ENSG00000132005,7,7,7,2,0
ENSG00000132016,1,0,0,0,0
ENSG00000132017,32,30,26,8,10
ENSG00000132024,10,11,9,6,9
ENSG00000132031,8,0,0,0,169
ENSG00000132109,9,19,19,13,6
ENSG00000132122,3,0,1,1,0
ENSG00000132128,7,8,9,9,23
ENSG00000132130,0,0,0,0,0
ENSG00000132142,23,5,5,1,17
ENSG00000132153,21,19,24,8,17
ENSG00000132155,22,49,47,19,31
ENSG00000132164,0,0,0,0,15
ENSG00000132170,0,0,0,4,26
ENSG00000132182,62,99,106,4,37
ENSG00000132185,0,0,0,0,0
ENSG00000132196,13,2,3,4,10
ENSG00000132199,4,9,19,18,13
ENSG00000132204,0,0,0,0,0
ENSG00000132205,2,6,1,1,3
ENSG00000132207,30,20,17,24,17
ENSG00000132254,11,20,24,12,24
ENSG00000132256,13,2,6,5,4
ENSG00000132274,13,99,124,11,1
ENSG00000132286,24,34,44,10,27
ENSG00000132294,25,25,19,18,11
ENSG00000132300,19,18,25,9,31
ENSG00000132305,42,31,32,27,38
ENSG00000132321,1,0,0,0,0
ENSG00000132323,5,25,26,5,7
ENSG00000132326,1,8,4,5,4
ENSG00000132329,1,0,0,58,0
ENSG00000132334,0,15,10,1,0
ENSG00000132341,133,42,47,39,135
ENSG00000132356,8,38,39,16,16
ENSG00000132357,0,0,0,1,0
ENSG00000132359,18,50,11,0,7
ENSG00000132361,29,12,14,51,27
ENSG00000132376,4,33,27,6,3
ENSG00000132382,42,20,28,7,17
ENSG00000132383,36,21,24,14,19
ENSG00000132386,51,2,3,916,1805
ENSG00000132388,50,41,35,20,18
ENSG00000132394,7,12,14,12,25
ENSG00000132405,16,21,23,5,25
ENSG00000132406,9,8,16,10,14
ENSG00000132423,9,1,3,9,3
ENSG00000132424,50,72,105,12,11
ENSG00000132429,1,0,0,0,0
ENSG00000132432,57,23,21,40,17
ENSG00000132434,3,7,6,4,4
ENSG00000132436,2,4,6,0,2
ENSG00000132437,0,0,0,21,6
ENSG00000132463,21,11,15,16,13
ENSG00000132465,0,2,46,61,0
ENSG00000132466,20,17,23,9,33
ENSG00000132467,42,19,19,31,6
ENSG00000132470,3,0,0,0,3
ENSG00000132471,37,60,54,112,22
ENSG00000132478,7,19,24,4,9
ENSG00000132481,2,1,1,7,24
ENSG00000132485,50,37,67,14,28
ENSG00000132498,0,0,0,0,0
ENSG00000132510,1,27,24,5,1
ENSG00000132514,0,2,0,5,0
ENSG00000132517,0,0,0,0,0
ENSG00000132522,24,67,62,20,25
ENSG00000132530,0,18,20,34,0
ENSG00000132535,7,1,3,1,1
ENSG00000132541,15,1,2,997,13
ENSG00000132549,2,17,20,1,5
ENSG00000132554,0,0,0,0,0
ENSG00000132561,5,0,0,5,0
ENSG00000132563,14,0,0,0,3
ENSG00000132581,27,13,9,37,34
ENSG00000132589,51,85,95,46,56
ENSG00000132591,32,12,13,24,61
ENSG00000132600,9,14,25,8,21
ENSG00000132603,30,16,16,13,13
ENSG00000132604,12,13,17,9,11
ENSG00000132612,46,56,54,36,28
ENSG00000132613,12,4,3,7,103
ENSG00000132622,2,0,0,0,0
ENSG00000132623,4,1,1,1,3
ENSG00000132635,10,24,52,13,70
ENSG00000132639,0,0,0,0,0
ENSG00000132640,9,0,1,3,29
ENSG00000132646,135,28,13,29,182
ENSG00000132661,18,29,32,13,36
ENSG00000132664,6,10,9,4,7
ENSG00000132669,0,0,0,5,2
ENSG00000132670,45,47,48,18,78
ENSG00000132676,22,31,40,26,28
ENSG00000132677,0,0,0,7,38
ENSG00000132680,19,10,18,4,29
ENSG00000132688,51,0,0,2,2
ENSG00000132692,3,0,0,0,0
ENSG00000132693,0,0,0,754,0
ENSG00000132694,7,4,9,2,13
ENSG00000132698,18,0,0,0,0
ENSG00000132702,0,0,0,0,0
ENSG00000132703,0,0,0,2851,0
ENSG00000132704,0,0,0,0,0
ENSG00000132716,20,39,50,36,29
ENSG00000132718,7,17,0,0,0
ENSG00000132740,3,8,7,2,4
ENSG00000132744,0,0,0,30,6
ENSG00000132746,0,0,0,0,0
ENSG00000132763,4,0,0,12,9
ENSG00000132768,24,8,11,7,22
ENSG00000132773,8,30,25,5,9
ENSG00000132780,96,14,12,9,17
ENSG00000132781,9,13,14,3,6
ENSG00000132792,11,13,12,13,16
ENSG00000132793,2,0,0,7,25
ENSG00000132819,38,340,236,7,24
ENSG00000132821,1,0,0,1,0
ENSG00000132823,15,104,118,24,66
ENSG00000132824,55,40,33,61,116
ENSG00000132825,1,3,3,1,1
ENSG00000132837,0,0,0,95,1
ENSG00000132840,0,0,0,234,7
ENSG00000132842,16,12,11,4,11
ENSG00000132846,3,1,1,7,8
ENSG00000132849,7,16,17,3,4
ENSG00000132854,0,0,0,1,9
ENSG00000132855,0,0,0,516,0
ENSG00000132872,17,0,0,0,0
ENSG00000132879,10,16,26,5,19
ENSG00000132906,3,3,2,3,5
ENSG00000132912,10,28,24,10,13
ENSG00000132932,4,0,0,0,0
ENSG00000132938,0,0,0,0,0
ENSG00000132950,4,13,15,5,4
ENSG00000132952,9,33,32,6,15
ENSG00000132953,12,16,16,1,7
ENSG00000132963,86,27,24,134,25
ENSG00000132964,10,4,6,4,10
ENSG00000132965,0,101,24,7,0
ENSG00000132970,13,0,0,3,14
ENSG00000132975,0,0,0,0,0
ENSG00000133020,0,0,0,0,0
ENSG00000133026,68,5,4,21,29
ENSG00000133027,17,7,7,118,29
ENSG00000133028,31,15,22,22,13
ENSG00000133030,13,36,30,7,10
ENSG00000133048,0,0,1,14,0
ENSG00000133055,0,0,0,0,0
ENSG00000133056,4,8,7,1,2
ENSG00000133059,3,13,12,1,2
ENSG00000133063,0,0,0,0,0
ENSG00000133065,23,18,15,1,3
ENSG00000133067,0,0,0,0,0
ENSG00000133069,2,0,0,0,0
ENSG00000133083,7,0,0,0,0
ENSG00000133101,1,1,0,0,0
ENSG00000133103,3,3,3,3,10
ENSG00000133104,14,8,7,6,2
ENSG00000133106,0,12,6,7,0
ENSG00000133110,2,0,0,4,0
ENSG00000133111,5,3,5,1,8
ENSG00000133114,9,3,6,3,4
ENSG00000133119,30,4,4,3,11
ENSG00000133121,0,0,0,3,7
ENSG00000133124,6,0,0,0,0
ENSG00000133131,1,7,6,8,5
ENSG00000133134,38,29,52,2,0
ENSG00000133135,1,0,0,69,39
ENSG00000133136,1,1,2,1,0
ENSG00000133142,27,7,7,48,5
ENSG00000133169,57,1,1,8,26
ENSG00000133193,19,37,32,11,24
ENSG00000133195,9,4,3,32,13
ENSG00000133216,11,0,0,0,0
ENSG00000133226,105,68,60,17,12
ENSG00000133243,45,41,44,18,41
ENSG00000133246,0,2,5,1,0
ENSG00000133247,6,4,3,0,3
ENSG00000133250,15,19,28,2,2
ENSG00000133256,0,2,4,0,0
ENSG00000133265,24,10,7,18,21
ENSG00000133275,79,69,70,8,38
ENSG00000133302,4,3,2,0,0
ENSG00000133313,39,15,23,64,21
ENSG00000133315,4,1,2,16,16
ENSG00000133316,16,28,44,9,25
ENSG00000133318,124,8,7,27,15
ENSG00000133321,0,57,63,107,0
ENSG00000133328,0,1,2,7,0
ENSG00000133392,0,6,6,2,0
ENSG00000133393,24,14,13,24,27
ENSG00000133398,8,41,41,14,13
ENSG00000133401,1,0,1,0,0
ENSG00000133422,21,15,25,5,9
ENSG00000133424,22,0,0,4,5
ENSG00000133433,3,0,0,2,1
ENSG00000133454,0,0,0,0,0
ENSG00000133466,2,4,10,2,4
ENSG00000133475,0,0,0,0,1
ENSG00000133477,5,0,0,0,0
ENSG00000133488,2,0,0,7,0
ENSG00000133561,0,14,36,7,0
ENSG00000133574,0,21,41,35,0
ENSG00000133597,4,9,11,10,8
ENSG00000133606,18,37,44,13,11
ENSG00000133612,4,3,2,4,11
ENSG00000133619,2,4,4,0,1
ENSG00000133627,5,0,1,2,2
ENSG00000133636,199,0,0,0,0
ENSG00000133639,23,809,793,118,9
ENSG00000133641,3,4,5,5,1
ENSG00000133657,25,15,12,26,26
ENSG00000133661,0,0,0,1,0
ENSG00000133678,19,3,5,31,20
ENSG00000133687,2,0,0,0,0
ENSG00000133703,22,17,23,5,5
ENSG00000133704,14,9,12,9,4
ENSG00000133706,52,15,25,7,7
ENSG00000133710,3,0,0,0,0
ENSG00000133731,7,8,6,11,9
ENSG00000133739,14,1,1,2,0
ENSG00000133740,11,2,5,0,8
ENSG00000133742,0,0,0,0,0
ENSG00000133773,25,30,35,10,3
ENSG00000133789,13,2,1,4,3
ENSG00000133794,1,36,21,10,1
ENSG00000133800,0,0,0,53,0
ENSG00000133805,1,5,7,0,0
ENSG00000133808,0,2,0,0,0
ENSG00000133812,4,2,3,2,12
ENSG00000133816,0,3,0,2,0
ENSG00000133818,48,4,3,14,7
ENSG00000133835,51,5,6,132,31
ENSG00000133858,11,16,20,1,10
ENSG00000133872,64,722,933,211,106
ENSG00000133874,15,2,3,7,6
ENSG00000133878,1,0,0,0,0
ENSG00000133884,13,16,14,4,7
ENSG00000133895,35,13,15,6,17
ENSG00000133935,84,6,6,46,37
ENSG00000133937,0,0,0,0,0
ENSG00000133943,4,11,11,6,4
ENSG00000133958,0,0,0,0,0
ENSG00000133961,7,11,12,9,16
ENSG00000133980,74,0,0,0,0
ENSG00000133983,53,8,8,67,9
ENSG00000133985,17,7,11,0,0
ENSG00000133997,8,23,21,5,10
ENSG00000134001,18,8,7,16,10
ENSG00000134013,31,1,2,0,2
ENSG00000134014,8,5,4,7,9
ENSG00000134020,0,0,0,3,0
ENSG00000134028,0,0,0,0,0
ENSG00000134030,4,1,0,5,11
ENSG00000134042,0,0,0,5,0
ENSG00000134046,5,28,21,16,5
ENSG00000134049,20,11,9,62,41
ENSG00000134057,119,1,0,1,42
ENSG00000134058,28,9,9,7,19
ENSG00000134061,0,0,0,3,0
ENSG00000134070,0,1,0,8,28
ENSG00000134072,1,3,2,15,14
ENSG00000134077,12,14,16,9,7
ENSG00000134086,19,30,26,6,17
ENSG00000134107,1,145,8,30,54
ENSG00000134108,18,35,30,25,16
ENSG00000134109,6,55,48,26,23
ENSG00000134121,0,0,0,0,0
ENSG00000134138,0,0,0,2,1
ENSG00000134152,7,3,4,3,4
ENSG00000134153,37,36,22,76,75
ENSG00000134160,0,0,0,0,0
ENSG00000134184,5,11,16,1,1
ENSG00000134186,32,62,67,15,12
ENSG00000134193,0,0,0,0,0
ENSG00000134198,8,4,1,0,0
ENSG00000134201,0,0,0,0,0
ENSG00000134202,0,1,3,3,19
ENSG00000134207,16,0,0,0,0
ENSG00000134215,2,5,2,1,5
ENSG00000134216,0,0,0,0,0
ENSG00000134222,25,0,0,0,16
ENSG00000134240,0,0,0,2510,0
ENSG00000134242,0,22,14,0,0
ENSG00000134243,34,0,0,1,74
ENSG00000134245,0,0,0,0,0
ENSG00000134247,21,0,0,2,2
ENSG00000134248,21,31,34,59,81
ENSG00000134250,18,20,23,5,3
ENSG00000134253,5,0,0,0,1
ENSG00000134255,5,9,22,6,7
ENSG00000134256,0,5,4,0,0
ENSG00000134258,0,0,0,0,0
ENSG00000134259,0,0,0,3,0
ENSG00000134262,2,13,14,2,3
ENSG00000134265,11,18,12,11,16
ENSG00000134278,6,1,0,1,7
ENSG00000134283,10,11,12,3,8
ENSG00000134285,18,42,17,7,4
ENSG00000134287,56,25,15,20,32
ENSG00000134291,10,7,8,15,50
ENSG00000134294,306,41,40,112,523
ENSG00000134313,15,13,15,5,13
ENSG00000134317,0,0,0,4,4
ENSG00000134318,10,5,6,6,31
ENSG00000134321,0,1,2,4,0
ENSG00000134323,62,0,0,0,0
ENSG00000134324,3,24,25,4,8
ENSG00000134330,1,9,9,10,6
ENSG00000134333,86,74,50,247,359
ENSG00000134339,0,0,0,84,0
ENSG00000134352,3,93,252,77,46
ENSG00000134363,8,0,0,21,95
ENSG00000134365,0,0,0,175,0
ENSG00000134369,4,1,1,0,0
ENSG00000134371,15,14,12,7,10
ENSG00000134375,12,25,23,27,18
ENSG00000134376,0,0,0,0,0
ENSG00000134389,0,0,0,111,0
ENSG00000134398,0,0,0,0,2
ENSG00000134438,0,0,0,0,0
ENSG00000134440,71,41,46,44,117
ENSG00000134443,0,0,0,0,0
ENSG00000134444,8,18,24,4,3
ENSG00000134452,9,14,18,9,18
ENSG00000134453,24,31,36,12,4
ENSG00000134460,0,17,3,0,0
ENSG00000134463,8,0,0,151,0
ENSG00000134470,0,3,1,7,0
ENSG00000134480,6,27,22,9,10
ENSG00000134490,5,1,1,1,4
ENSG00000134504,4,0,0,1,1
ENSG00000134508,6,0,0,4,9
ENSG00000134516,0,57,49,1,0
ENSG00000134531,0,0,0,9,0
ENSG00000134532,0,0,0,2,5
ENSG00000134533,0,0,0,0,0
ENSG00000134538,0,0,0,269,0
ENSG00000134539,0,0,0,1,0
ENSG00000134548,0,0,0,0,0
ENSG00000134569,9,0,0,0,2
ENSG00000134571,0,0,0,0,0
ENSG00000134574,34,37,38,16,59
ENSG00000134575,10,6,5,42,14
ENSG00000134590,57,10,11,29,17
ENSG00000134594,3,5,9,0,0
ENSG00000134595,20,0,0,0,0
ENSG00000134597,16,10,10,9,6
ENSG00000134602,37,26,40,2,15
ENSG00000134644,37,51,53,12,64
ENSG00000134668,0,0,0,0,0
ENSG00000134684,29,22,18,9,14
ENSG00000134686,1,19,16,32,44
ENSG00000134690,25,1,0,0,20
ENSG00000134697,23,10,8,8,9
ENSG00000134698,2,19,9,4,6
ENSG00000134709,12,3,8,14,9
ENSG00000134716,2,0,0,116,4
ENSG00000134717,24,11,10,8,17
ENSG00000134744,6,21,25,2,6
ENSG00000134748,34,23,25,13,12
ENSG00000134755,36,0,0,6,7
ENSG00000134757,0,0,0,0,0
ENSG00000134758,25,52,80,11,5
ENSG00000134759,14,21,25,16,17
ENSG00000134760,0,0,0,5,0
ENSG00000134762,4,0,0,0,0
ENSG00000134765,0,0,6,0,0
ENSG00000134769,3,0,0,0,6
ENSG00000134775,2,0,0,0,0
ENSG00000134779,67,18,14,14,49
ENSG00000134780,4,0,0,0,3
ENSG00000134802,20,3,2,39,1
ENSG00000134809,60,9,13,102,44
ENSG00000134812,0,0,0,0,0
ENSG00000134815,7,6,9,2,6
ENSG00000134817,0,0,0,15,0
ENSG00000134824,242,0,0,4,19
ENSG00000134825,41,11,12,51,63
ENSG00000134827,0,10,1,0,0
ENSG00000134851,28,8,9,5,21
ENSG00000134852,6,7,6,1,4
ENSG00000134853,0,0,0,7,0
ENSG00000134871,55,0,0,9,0
ENSG00000134873,22,0,0,2,0
ENSG00000134874,15,0,0,0,4
ENSG00000134882,25,16,26,18,30
ENSG00000134884,84,89,90,18,48
ENSG00000134897,3,3,2,9,7
ENSG00000134899,5,31,42,11,5
ENSG00000134900,25,61,71,11,11
ENSG00000134901,23,0,0,3,14
ENSG00000134905,4,12,19,4,7
ENSG00000134909,4,1,3,1,4
ENSG00000134910,81,8,5,30,92
ENSG00000134917,9,0,0,0,0
ENSG00000134954,12,357,474,17,0
ENSG00000134955,0,0,0,2,2
ENSG00000134962,0,0,0,12,27
ENSG00000134970,49,24,21,52,54
ENSG00000134982,11,7,8,2,3
ENSG00000134986,48,0,1,12,18
ENSG00000134987,11,8,9,5,11
ENSG00000134996,9,46,25,71,15
ENSG00000135002,5,5,4,14,10
ENSG00000135018,30,52,47,25,33
ENSG00000135040,18,12,14,5,15
ENSG00000135045,4,1,2,2,2
ENSG00000135046,3,105,37,10,0
ENSG00000135047,21,2,4,290,49
ENSG00000135048,18,66,43,9,32
ENSG00000135049,18,34,28,2,7
ENSG00000135052,60,5,7,2,0
ENSG00000135063,18,0,0,0,0
ENSG00000135069,121,1,1,212,207
ENSG00000135070,15,34,26,30,13
ENSG00000135074,15,50,1,2,0
ENSG00000135077,0,2,4,6,0
ENSG00000135083,15,0,0,0,1
ENSG00000135090,2,24,20,6,2
ENSG00000135093,2,10,12,7,8
ENSG00000135094,0,0,0,491,0
ENSG00000135097,16,0,0,0,0
ENSG00000135100,0,2,2,6,6
ENSG00000135108,16,17,14,18,12
ENSG00000135111,0,0,0,9,17
ENSG00000135114,0,7,1,18,0
ENSG00000135116,0,0,0,0,0
ENSG00000135119,8,1,1,0,1
ENSG00000135124,1,11,8,4,7
ENSG00000135127,7,22,20,0,2
ENSG00000135144,2,4,5,13,0
ENSG00000135148,9,14,10,6,7
ENSG00000135164,17,50,57,4,25
ENSG00000135185,6,24,44,3,6
ENSG00000135205,0,3,4,3,1
ENSG00000135211,26,4,3,32,23
ENSG00000135213,18,27,33,4,4
ENSG00000135218,0,0,0,10,0
ENSG00000135220,0,0,0,10,62
ENSG00000135222,0,0,0,0,0
ENSG00000135241,4,16,13,12,4
ENSG00000135245,16,0,0,3,21
ENSG00000135249,8,20,18,6,7
ENSG00000135250,13,19,19,7,4
